10.141,2399.9,219.37,-17.725,0.046837,0.11857
10.191,2410.8,218.48,-17.65,0.046753,0.11857
10.241,2421.7,217.6,-17.582,0.046668,0.11857
10.291,2432.6,216.72,-17.522,0.04658,0.11857
10.341,2443.4,215.85,-17.455,0.046491,0.11857
10.391,2454.1,214.98,-17.382,0.046402,0.11857
10.441,2464.9,214.11,-17.31,0.046312,0.11857
10.491,2475.6,213.25,-17.245,0.04622,0.11857
10.541,2486.2,212.39,-17.179,0.046126,0.11857
10.591,2496.8,211.53,-17.094,0.046032,0.11857
10.641,2507.4,210.68,-17.035,0.045937,0.11857
10.691,2517.9,209.83,-16.971,0.045838,0.11857
10.741,2528.3,208.98,-16.895,0.045739,0.11857
10.791,2538.8,208.14,-16.809,0.045639,0.11857
10.841,2549.1,207.3,-16.73,0.045539,0.11857
10.891,2559.5,206.47,-16.661,0.045437,0.11857
10.941,2569.8,205.63,-16.586,0.045333,0.11857
10.991,2580.1,204.81,-16.512,0.045229,0.11857
11.041,2590.3,203.98,-16.441,0.045124,0.11857
11.091,2600.5,203.16,-16.358,0.04502,0.11857
11.141,2610.6,202.35,-16.292,0.044915,0.11857
11.191,2620.7,201.53,-16.225,0.044809,0.11857
11.241,2630.7,200.72,-16.168,0.044702,0.11857
11.291,2640.8,199.92,-16.098,0.044595,0.11857
11.341,2650.7,199.11,-16.042,0.044488,0.11857
11.391,2660.7,198.31,-15.996,0.04438,0.11857
11.441,2670.6,197.51,-15.961,0.044269,0.11857
11.491,2680.4,196.72,-15.926,0.044156,0.11857
11.541,2690.2,195.92,-15.877,0.044042,0.11857
11.591,2700,195.13,-15.825,0.04393,0.11857
11.641,2709.8,194.34,-15.758,0.043818,0.11857
11.691,2719.4,193.55,-15.704,0.043706,0.11857
11.741,2729.1,192.77,-15.649,0.043592,0.11857
11.791,2738.7,191.99,-15.589,0.043477,0.11857
11.841,2748.3,191.21,-15.52,0.043362,0.11857
11.891,2757.8,190.44,-15.452,0.043248,0.11857
11.941,2767.4,189.66,-15.392,0.043132,0.11857
11.991,2776.8,188.9,-15.335,0.043015,0.11857
12.041,2786.2,188.13,-15.272,0.042897,0.11857
12.091,2795.6,187.37,-15.213,0.04278,0.11857
12.141,2805,186.61,-15.147,0.042662,0.11857
12.191,2814.3,185.85,-15.094,0.042545,0.11857
12.241,2823.6,185.1,-15.043,0.042427,0.11857
12.291,2832.8,184.35,-14.992,0.042308,0.11857
12.341,2842,183.6,-14.946,0.042189,0.11857
12.391,2851.2,182.86,-14.889,0.04207,0.11857
12.441,2860.3,182.11,-14.84,0.041953,0.11857
12.491,2869.4,181.37,-14.797,0.041835,0.11857
12.541,2878.4,180.63,-14.758,0.041716,0.11857
12.591,2887.4,179.9,-14.729,0.041596,0.11857
12.641,2896.4,179.16,-14.702,0.041473,0.11857
12.691,2905.3,178.43,-14.678,0.04135,0.11857
12.741,2914.3,177.69,-14.637,0.041226,0.11857
12.791,2923.1,176.96,-14.601,0.041104,0.11857
12.841,2931.9,176.23,-14.562,0.04098,0.11857
12.891,2940.7,175.51,-14.526,0.040855,0.11857
12.941,2949.5,174.78,-14.474,0.04073,0.11857
12.991,2958.2,174.06,-14.407,0.040606,0.11857
13.041,2966.9,173.34,-14.333,0.040484,0.11857
13.091,2975.6,172.62,-14.271,0.040363,0.11857
13.141,2984.2,171.91,-14.213,0.040242,0.11857
13.191,2992.7,171.2,-14.159,0.04012,0.11857
13.241,3001.3,170.5,-14.108,0.039997,0.11857
13.291,3009.8,169.79,-14.062,0.039874,0.11857
13.341,3018.3,169.09,-14.018,0.03975,0.11857
13.391,3026.7,168.39,-13.976,0.039626,0.11857
13.441,3035.1,167.69,-13.94,0.039501,0.11857
13.491,3043.5,167,-13.904,0.039376,0.11857
13.541,3051.8,166.3,-13.865,0.039252,0.11857
13.591,3060.1,165.61,-13.832,0.039129,0.11857
13.641,3068.4,164.92,-13.803,0.039004,0.11857
13.691,3076.6,164.23,-13.771,0.03888,0.11857
13.741,3084.8,163.54,-13.759,0.038755,0.11857
13.791,3092.9,162.85,-13.737,0.038627,0.11857
13.841,3101.1,162.17,-13.699,0.038501,0.11857
13.891,3109.2,161.48,-13.682,0.038376,0.11857
13.941,3117.2,160.8,-13.655,0.038249,0.11857
13.991,3125.2,160.12,-13.622,0.038122,0.11857
14.041,3133.2,159.44,-13.596,0.037994,0.11857
14.091,3141.2,158.76,-13.557,0.037866,0.11857
14.141,3149.1,158.08,-13.528,0.037737,0.11857
14.191,3157,157.41,-13.487,0.037606,0.11857
14.241,3164.9,156.73,-13.434,0.037477,0.11857
14.291,3172.7,156.06,-13.378,0.037349,0.11857
14.341,3180.5,155.4,-13.315,0.037222,0.11857
14.391,3188.2,154.73,-13.26,0.037098,0.11857
14.441,3195.9,154.07,-13.222,0.036972,0.11857
14.491,3203.6,153.41,-13.173,0.036844,0.11857
14.541,3211.3,152.75,-13.129,0.036718,0.11857
14.591,3218.9,152.1,-13.091,0.036592,0.11857
14.641,3226.5,151.44,-13.051,0.036465,0.11857
14.691,3234,150.79,-13.015,0.03634,0.11857
14.741,3241.6,150.14,-12.985,0.036214,0.11857
14.791,3249.1,149.49,-12.955,0.036088,0.11857
14.841,3256.5,148.85,-12.927,0.035961,0.11857
14.891,3263.9,148.2,-12.908,0.035834,0.11857
14.941,3271.3,147.55,-12.891,0.035706,0.11857
14.991,3278.7,146.91,-12.875,0.035577,0.11857
15.041,3286,146.27,-12.863,0.035447,0.11857
15.091,3293.3,145.62,-12.848,0.035317,0.11857
15.141,3300.6,144.98,-12.831,0.035188,0.11857
15.191,3307.8,144.34,-12.815,0.03506,0.11857
15.241,3315,143.7,-12.79,0.034932,0.11857
15.291,3322.2,143.06,-12.763,0.034805,0.11857
15.341,3329.3,142.42,-12.739,0.034679,0.11857
15.391,3336.4,141.79,-12.715,0.034552,0.11857
15.441,3343.5,141.15,-12.685,0.034424,0.11857
15.491,3350.5,140.52,-12.658,0.034296,0.11857
15.541,3357.6,139.89,-12.618,0.034168,0.11857
15.591,3364.5,139.26,-12.579,0.034041,0.11857
15.641,3371.5,138.63,-12.545,0.033914,0.11857
15.691,3378.4,138,-12.512,0.033786,0.11857
15.741,3385.3,137.38,-12.484,0.033657,0.11857
15.791,3392.1,136.76,-12.441,0.033527,0.11857
15.841,3399,136.13,-12.402,0.033399,0.11857
15.891,3405.7,135.52,-12.369,0.033272,0.11857
15.941,3412.5,134.9,-12.333,0.033143,0.11857
15.991,3419.2,134.28,-12.304,0.033015,0.11857
16.041,3425.9,133.67,-12.266,0.032887,0.11857
16.091,3432.6,133.05,-12.241,0.03276,0.11857
16.141,3439.2,132.44,-12.211,0.032632,0.11857
16.191,3445.8,131.83,-12.189,0.032504,0.11857
16.241,3452.4,131.22,-12.158,0.032376,0.11857
16.291,3459,130.62,-12.142,0.032248,0.11857
16.341,3465.5,130.01,-12.13,0.032117,0.11857
16.391,3472,129.4,-12.109,0.031985,0.11857
16.441,3478.4,128.8,-12.09,0.031855,0.11857
16.491,3484.9,128.2,-12.071,0.031724,0.11857
16.541,3491.2,127.59,-12.048,0.031595,0.11857
16.591,3497.6,126.99,-12.029,0.031466,0.11857
16.641,3503.9,126.39,-12.006,0.031337,0.11857
16.691,3510.3,125.79,-11.984,0.03121,0.11857
16.741,3516.5,125.19,-11.967,0.031082,0.11857
16.791,3522.8,124.59,-11.943,0.030954,0.11857
16.841,3529,124,-11.923,0.030827,0.11857
16.891,3535.2,123.4,-11.912,0.030699,0.11857
16.941,3541.3,122.81,-11.894,0.030569,0.11857
16.991,3547.5,122.21,-11.871,0.030441,0.11857
17.041,3553.5,121.62,-11.845,0.030313,0.11857
17.091,3559.6,121.03,-11.82,0.030186,0.11857
17.141,3565.6,120.44,-11.79,0.03006,0.11857
17.191,3571.7,119.85,-11.776,0.029934,0.11857
